,embedding,node_id
199,"[ 3.20552325  0.          2.54075432  0.61800289  0.86295813  0.
  3.49572778  0.          3.66148949  0.          4.68337584  0.          0.
  1.78062296  0.          3.26198864  3.06421065  0.          0.
  0.08451252  1.19877279  0.44481242  1.51001346  2.12660909  0.          0.
  0.49073315  0.37367043  0.          0.          0.          2.24627352]",101
200,"[ 3.77588844  0.          3.14720607  1.4307884   0.6824007   0.
  4.35182285  0.          3.98863697  0.          4.95432043  0.          0.
  2.47697163  0.          4.20213699  3.57371712  0.          0.
  0.24937305  1.55200052  0.04714039  1.74227405  2.50979304  0.          0.
  0.34816188  0.06386018  0.          0.          0.          2.20701599]",146
201,"[ 2.92829919  0.          2.9402566   1.23050582  0.66552538  0.
  3.27746344  0.          3.63077188  0.          4.2548995   0.          0.
  2.14739108  0.          3.81266665  3.1762495   0.          0.
  0.12539826  1.46643865  1.02336919  1.81609678  2.54244399  0.          0.
  0.          0.87930518  0.          0.          0.          1.94583011]",1051
202,"[ 2.27949858  0.23657483  2.7850585   1.17457712  1.12647426  0.
  2.46463013  0.          2.75401592  0.28799072  2.12145019  0.          0.
  1.91817927  0.23852052  3.51296663  3.08212185  0.          0.
  0.36402506  1.156111    0.05718055  1.06355107  1.03606546  0.          0.
  0.          0.79408163  0.          0.57235003  0.          1.08037508]",1020
203,"[ 2.38554716  0.02093398  2.80544877  1.14585662  0.78885692  0.
  3.15625358  0.          3.60467815  0.26262498  3.10923529  0.          0.
  1.61686075  0.          2.70924473  3.18544126  0.          0.
  0.12559815  1.22861075  0.99273038  1.04876792  2.01186371  0.          0.
  0.1225636   0.43176052  0.          0.21692799  0.          1.47170317]",110
204,"[ 2.60271597  0.23041321  3.20802045  0.8610338   0.66362762  0.
  2.92421222  0.          3.41474271  0.12160227  3.12148285  0.          0.
  1.80994749  0.          2.45290852  2.63185263  0.          0.
  0.49880865  1.20022368  1.17812407  0.94703114  2.13979101  0.          0.
  0.          0.81038439  0.          0.13491356  0.          1.80158663]",685
205,"[ 2.6219008   0.20927805  2.71592665  0.56938666  1.030743    0.
  2.99392438  0.          3.39704704  0.          2.78472829  0.          0.
  1.33630788  0.37604526  2.53065515  2.65800834  0.          0.          0.6625703
  1.1852746   1.02910793  1.52439976  2.03676677  0.          0.          0.
  0.64415443  0.          0.04613494  0.          1.59035456]",686
206,"[ 2.43600798  0.28574598  2.5790863   0.72716534  0.89564013  0.          2.8765583
  0.          3.56612539  0.          2.97350144  0.          0.
  1.29899788  0.          2.64787698  2.89135838  0.          0.
  0.22385202  1.07441866  0.74144948  1.11747873  1.97145581  0.          0.
  0.          0.43101624  0.          0.          0.          1.70151412]",977
207,"[ 2.32289171  0.07495578  2.56228447  0.70833445  0.78875297  0.
  2.73583913  0.          3.27681828  0.          2.58400917  0.          0.
  1.06733179  0.          2.29658985  2.42403245  0.          0.
  0.32202592  0.95447165  0.73769587  0.97714764  2.05722117  0.          0.
  0.11720091  0.46788868  0.          0.14622937  0.          1.56691122]",978
208,"[ 2.46995282  0.          2.73838258  0.72767204  0.93841249  0.
  3.07690358  0.          3.48403549  0.28941038  3.01815343  0.          0.
  1.40155077  0.1631121   2.96621346  3.06116128  0.          0.
  0.19736739  1.03277564  0.69652158  1.56686878  2.26055646  0.          0.
  0.          0.30829161  0.          0.          0.          1.55809402]",979
209,"[ 2.35571074  0.18203968  2.50737953  0.59477097  0.63699031  0.
  2.64834976  0.          3.2111063   0.07186468  2.7004137   0.          0.
  0.99959213  0.01809589  2.11146665  2.35136247  0.          0.
  0.18214862  1.30331051  1.32823658  1.11628258  1.82300329  0.          0.
  0.          0.53872162  0.15421133  0.05891504  0.          1.71082652]",980
210,"[ 3.1708343   0.          2.98612094  0.99868953  1.01431239  0.          4.0218277
  0.          3.68444753  0.          2.92316818  0.29258201  0.
  2.12217236  0.9892658   3.52968001  2.78264022  0.          0.          1.8067832
  2.66842699  0.87301046  1.03319001  2.70429873  0.          0.          0.
  1.01577592  0.          0.844594    0.          1.88065541]",112
211,"[ 3.00647306  0.          2.7105608   0.76666063  0.9706465   0.
  3.69967842  0.          3.20286131  0.          2.49694777  0.46232557
  0.          1.70358908  1.10229659  3.33316517  2.5670476   0.04303027
  0.          1.73716223  2.37677431  0.62993723  0.95428777  2.41030097
  0.          0.          0.          0.70770967  0.          0.8390668   0.
  1.82021105]",113
212,"[ 3.3085649   0.          3.17368603  0.88011652  1.19264853  0.
  4.10220385  0.          3.79882789  0.          2.89265537  0.21021625
  0.          1.93533051  0.94301724  3.67649603  3.20511389  0.          0.
  1.68099177  2.31447101  0.43669486  1.13490295  2.51654363  0.          0.
  0.          0.6855526   0.          0.64223844  0.          1.85879517]",115
213,"[ 3.21243453  0.          2.85923076  1.21418798  1.1214112   0.
  4.04846621  0.          3.7632308   0.          3.08205462  0.29439482
  0.          1.70323372  0.90889215  3.30192614  3.02271247  0.07849124
  0.          1.24512005  2.6188972   0.8366462   1.06579173  2.517524    0.
  0.          0.          0.69470614  0.          0.83071446  0.
  2.01380396]",116
214,"[ 3.5169692   0.          3.05213618  0.94296479  1.59798682  0.
  4.09691095  0.          3.5306673   0.          2.47191858  0.42340788
  0.          1.61009562  1.16055393  3.37582827  2.88997436  0.          0.
  2.09237003  2.6866827   1.08039474  0.96618718  2.19905472  0.          0.
  0.          0.87264818  0.          1.22366321  0.          1.98467505]",117
215,"[ 3.10969186  0.          2.80546355  0.85414773  0.94850397  0.
  3.90641785  0.          3.45048714  0.          2.93806386  0.43733412
  0.          1.77044737  0.84558535  3.17713022  2.58178711  0.12154511
  0.          1.4359864   2.53489542  0.49900943  0.97487342  2.68176293
  0.          0.          0.          0.561351    0.          0.58260614
  0.          1.91814494]",118
216,"[ 2.80928969  0.          2.65080643  0.88775718  0.95031208  0.
  3.31045961  0.          3.0071044   0.          2.9954958   0.          0.
  1.19623017  0.54972327  2.50535631  2.16176343  0.03262205  0.          1.0747093
  2.19546604  0.93673164  1.17491114  2.12849116  0.          0.          0.
  0.63964707  0.          0.40258536  0.08528466  1.43384516]",156
217,"[ 3.97588038  0.          2.8040154   0.59103113  1.77484214  0.
  4.71451139  0.          3.47215199  0.          2.75840163  0.54540902
  0.          1.07548547  1.27790558  3.16555452  2.77433443  0.42727897
  0.          2.20349216  3.18507624  0.90176105  0.61964613  2.02731156
  0.4513686   0.          0.44297338  1.01220655  0.          1.10002637
  0.          2.3465271 ]",199
218,"[ 3.09589624  0.          2.32802033  0.90855527  1.60029006  0.
  3.74139142  0.          3.25695276  0.          2.38007236  0.26135635
  0.          1.09286439  0.96598929  2.93994212  2.55462432  0.13085805
  0.          1.55176008  2.52514982  0.89572889  0.78849208  2.00019956
  0.11682248  0.          0.05023357  0.93260062  0.          0.72605151
  0.          1.98277462]",201
219,"[ 2.84129238  0.          2.81112361  0.93802059  1.0323112   0.
  3.64873695  0.          3.0042007   0.          2.6449964   0.10095208
  0.          1.54744589  0.91304952  2.8099649   2.24296832  0.04203478
  0.          1.45546615  2.35696077  0.89659059  1.1567924   2.4712863   0.
  0.          0.          0.69224328  0.          0.61589879  0.
  1.55113053]",197
220,"[ 2.75829172  0.          2.38630629  1.2594924   0.94126755  0.
  3.47561193  0.          3.07398534  0.          2.8366344   0.02367342
  0.          1.47757518  0.67095703  2.74651384  2.34577394  0.16673908
  0.          1.08957899  2.3547225   0.6360845   1.14720953  2.37309599
  0.          0.          0.          0.61547029  0.          0.46029004
  0.          1.47744489]",334
221,"[ 3.06221318  0.          2.88603091  0.91110593  1.11745     0.
  3.60004377  0.          3.43454218  0.          2.91150236  0.          0.
  1.62892783  0.85004252  3.05879545  2.56950831  0.          0.
  1.29810715  2.46187615  0.69184512  1.11744368  2.55822206  0.          0.
  0.          0.57454115  0.          0.57265669  0.          1.73899603]",323
222,"[ 3.33702612  0.          3.07131886  1.12546396  1.49666762  0.
  3.82624578  0.          3.70133138  0.          2.84141493  0.16505209
  0.          1.35849166  1.11493766  3.18665528  2.87071323  0.          0.
  1.74215543  2.88864088  1.22349584  0.97219294  2.15032864  0.          0.
  0.          0.90663135  0.          1.1077801   0.          1.8941282 ]",473
223,"[ 3.71492863  0.          3.27555728  0.70692497  1.48850548  0.
  3.82988214  0.          3.78587127  0.          3.07406425  0.          0.
  1.57771015  0.96977782  3.51724005  2.89364052  0.          0.
  1.96958625  2.79263139  1.10343492  0.74402922  2.02220917  0.          0.
  0.54593229  0.79492486  0.          0.97061664  0.          1.77415276]",475
224,"[ 3.52498126  0.          3.12733674  1.02746046  1.24080789  0.
  3.94000101  0.          3.797369    0.          3.1354475   0.17591511
  0.          1.4984473   1.04199457  3.5053978   2.92260313  0.          0.
  2.0649097   2.88325644  1.0456872   0.56573331  2.14777088  0.          0.
  0.50193024  1.02595699  0.          1.40906525  0.          1.89104354]",476
225,"[ 3.29450107  0.          2.89125633  1.0469377   1.19519913  0.04579866
  3.79034305  0.          3.6059525   0.          2.81848359  0.          0.
  1.11118853  1.17442572  3.15041471  2.77255058  0.          0.
  1.88185287  2.79932404  1.02490532  0.46921772  1.99590266  0.          0.
  0.25652847  0.91356701  0.          1.33464313  0.          1.90194964]",477
226,"[ 3.399755    0.          3.01143241  1.19412708  1.19421637  0.
  3.76521587  0.          3.57092571  0.          3.02475429  0.30604774
  0.          1.12862098  1.01496148  2.94644308  2.81016636  0.          0.
  1.64135277  2.78839564  1.28847003  0.91221339  2.23496938  0.          0.
  0.          0.91071635  0.          1.03572357  0.          1.98590052]",478
227,"[ 3.20841527  0.          2.98887539  0.93255067  1.36425591  0.
  3.63307691  0.          3.56774664  0.          3.0148344   0.06402352
  0.          1.24331272  0.94775343  3.05921888  2.89889288  0.01334172
  0.          1.74940288  2.64618993  1.22181129  0.80941498  2.25972962
  0.          0.          0.14057222  0.91869783  0.          0.99147224
  0.          1.90751982]",479
228,"[ 3.09035087  0.          2.65298724  0.89473885  1.05924499  0.
  3.72736907  0.          3.08666706  0.          2.87392092  0.09636839
  0.          1.44038212  0.72778171  2.64055061  2.3696661   0.14969416
  0.          1.0181824   2.12050962  0.99082124  0.99840403  2.10162067
  0.          0.          0.          0.49405357  0.          0.33594006
  0.          1.99560165]",485
229,"[ 3.33273458  0.          3.18882275  1.09380388  1.66771567  0.          4.0241313
  0.          3.80111194  0.          3.24076009  0.14074512  0.
  2.13082528  0.53225696  3.10209966  2.97727799  0.15856032  0.
  1.10090864  1.99836636  1.33383811  1.33441293  2.43209195  0.          0.
  0.          0.71316826  0.          0.34743387  0.          2.04330158]",248
230,"[ 2.88185453  0.          2.68251634  0.76791942  0.4984099   0.
  3.62154555  0.          3.01811481  0.          2.93787265  0.04236446
  0.          1.49681485  0.86372465  2.90239906  2.42712283  0.          0.
  0.89784062  2.23351955  0.70111275  0.76737404  2.21889448  0.          0.
  0.          0.43060949  0.          0.5034321   0.          1.68674803]",784
231,"[ 2.5843823   0.          2.53756237  0.86245835  0.58600068  0.08819827
  3.50520086  0.          2.87364697  0.          2.66876173  0.          0.
  1.4678359   0.82722038  2.80719352  2.20400405  0.07952097  0.
  0.96630263  2.11117935  0.47899374  0.92970777  2.20373464  0.          0.
  0.05239325  0.34475678  0.          0.5669477   0.          1.4590261 ]",785
232,"[ 2.5680697   0.          2.51447105  0.73130155  0.53793627  0.
  3.16115761  0.          2.85070705  0.          2.90284729  0.          0.
  1.33219504  0.95932806  2.88035488  2.34580207  0.          0.
  1.16323841  1.75191951  0.35606968  0.86464459  2.21430039  0.          0.
  0.          0.75535989  0.          0.61920309  0.05693012  1.25617969]",155
233,"[ 2.56382871  0.          2.53018045  0.89026868  0.55290365  0.01055184
  3.27608371  0.          2.89035892  0.          2.91118741  0.          0.
  1.37936926  0.88818318  2.85621023  2.22889042  0.01112492  0.
  1.00904059  1.91572797  0.42273882  0.96095383  2.21656442  0.          0.
  0.          0.40690762  0.          0.48969764  0.          1.25734782]",794
234,"[ 2.95263982  0.          2.8439908   1.18659651  0.93542635  0.
  3.74715209  0.          3.59751606  0.          2.93428826  0.04035224
  0.          1.59809387  0.84700674  3.27703786  2.78294659  0.          0.
  1.36044264  2.36912012  0.67588961  0.89854091  2.41877151  0.          0.
  0.          0.65904665  0.          0.66952354  0.          1.67064738]",912
235,"[ 3.46668077  0.          3.0972712   1.08549237  1.1552546   0.          3.701792
  0.          3.81186819  0.          3.11134815  0.          0.
  1.91111684  0.96685272  3.45037723  2.70716858  0.10697454  0.
  1.42437243  2.86173296  1.00115669  1.1188277   2.53769851  0.          0.
  0.          0.71420956  0.          0.78660554  0.          1.92915571]",968
236,"[ 2.69296002  0.          2.59611845  0.93737352  0.89928311  0.
  3.47943497  0.          3.07529259  0.04267563  2.53076386  0.          0.
  1.20133543  0.76482868  2.7310164   2.35096002  0.09539485  0.
  1.01127326  2.03598881  0.42112142  0.81920207  2.19078135  0.          0.
  0.          0.39708957  0.          0.42297637  0.          1.59579206]",1050
237,"[ 3.12679362  0.          2.86130929  0.89526397  1.03679812  0.
  3.61088014  0.          3.20935297  0.          2.78626609  0.01946965
  0.          1.43996131  0.97827613  2.91094303  2.30504489  0.11588486
  0.          1.35495377  2.48906875  0.71864974  1.04543984  2.34927464
  0.          0.          0.          0.54135829  0.          0.5766297   0.
  1.77473497]",1132
238,"[  2.69852424e+00   0.00000000e+00   2.50879073e+00   5.92408717e-01
   5.61742485e-01   1.51621131e-03   3.20526195e+00   0.00000000e+00
   2.81085443e+00   0.00000000e+00   2.87007594e+00   0.00000000e+00
   0.00000000e+00   1.14291167e+00   9.96375561e-01   2.62984967e+00
   2.23057938e+00   0.00000000e+00   0.00000000e+00   1.28410029e+00
   1.79423320e+00   2.73994774e-01   7.73421109e-01   2.06508636e+00
   0.00000000e+00   0.00000000e+00   1.44923821e-01   4.75024313e-01
   0.00000000e+00   5.27902842e-01   1.16038226e-01   1.27151501e+00]",1152
239,"[ 2.21361327  0.          1.99260437  0.5909127   0.55759352  0.
  2.64049959  0.          2.60817218  0.          2.73208547  0.          0.
  1.11715662  0.84561861  2.47805738  1.99161613  0.08332831  0.
  0.75818926  1.82655096  0.4571251   0.79418641  1.96634734  0.          0.
  0.          0.55763298  0.          0.47579539  0.05941344  1.31361711]",1153
