,embedding,node_id
215,"[ 0.          1.41939509  3.73247981  3.94480467  0.57390928  1.44570291
  0.1105096   0.          0.67039251  0.          0.          3.09299922
  0.14300102  0.41276672  5.24593067  0.          2.72812676  0.          0.
  2.79175806  0.53708923  3.53294015  0.          0.          3.60465956
  0.20980147  0.9654572   0.          4.04693174  2.77630472  1.7014364
  1.34375548]",118
216,"[ 0.10912364  0.94168907  3.89114547  3.48132873  0.          1.99107409
  0.49259388  0.          0.54532039  0.          0.          3.05090785
  0.          0.15217704  4.55358982  0.          2.29643607  0.          0.
  2.14046526  0.56919068  2.71995664  0.          0.29753003  3.11242318
  0.          0.97168607  0.21945722  2.74716711  2.81120372  2.52818894
  0.50938523]",156
217,"[ 0.          1.74330795  3.84410596  4.39926434  0.          2.34154558
  0.50138301  0.          0.87524188  0.          0.          3.20309544
  0.          0.45746744  5.49951839  0.          2.69420481  0.          0.
  2.7493248   0.74797976  3.29253387  0.          0.          3.73513508
  0.02946495  1.81020892  0.          3.53957939  2.87605333  1.90995312
  1.14645684]",199
218,"[ 0.          1.07688224  3.62251878  3.92615151  0.06354395  1.71513462
  0.77832824  0.          1.08240831  0.          0.          2.78065681
  0.22652148  0.          5.30364037  0.          2.83038402  0.          0.
  2.68689895  0.75965273  3.42985058  0.          0.          3.82916045
  0.          0.81820941  0.          3.48491907  2.68756247  1.45810008
  1.29049671]",201
219,"[ 0.          1.04481149  3.80888844  3.46431041  0.          1.80254793
  0.34178212  0.          0.83948493  0.          0.          2.74845719
  0.          0.15334171  5.11818743  0.          2.69075012  0.          0.
  1.97456908  0.56822592  3.3971715   0.          0.10952562  3.1039834   0.
  1.17221665  0.          3.24588108  2.71772623  2.30422544  0.70176756]",197
220,"[ 0.          1.14289606  3.39875221  3.32633328  0.05461223  1.44290042
  0.0264883   0.          0.37695405  0.          0.          2.64928031
  0.          0.20586395  4.36333275  0.          2.36237288  0.          0.
  2.21181655  0.5085215   3.27252769  0.          0.30413577  2.732095    0.
  0.87635809  0.05557641  3.33820462  2.53354692  2.23841739  0.40895334]",334
221,"[ 0.          1.4582032   3.63840151  3.56837988  0.          2.02265406
  0.34819862  0.          0.8210777   0.          0.          3.2797811   0.
  0.49033409  5.26284504  0.          2.84219742  0.          0.
  2.56581926  0.7218436   3.67750621  0.          0.          3.24102831
  0.          0.869726    0.          3.81356144  3.27649593  2.2235086
  0.98322171]",323
222,"[ 0.          0.91560811  3.55759573  3.51923776  0.14237934  1.51740026
  0.66530669  0.          0.88257253  0.          0.          2.68193793
  0.21060474  0.45885488  5.28701258  0.          2.06010056  0.          0.
  2.73400378  0.7906273   3.17781425  0.          0.          3.87631917
  0.          0.3861773   0.          3.45140815  2.76925015  1.66591787
  1.01351619]",473
223,"[ 0.          1.38266122  3.1813035   3.38880706  0.23086707  1.39981318
  0.82318902  0.          1.00736582  0.          0.          2.7960043
  0.26792946  0.23201317  5.24767971  0.          2.19159579  0.          0.
  2.37003994  0.64238179  2.89941716  0.          0.          3.50383043
  0.          0.53281063  0.          3.24087381  2.47023654  1.37178016
  1.1407758 ]",475
224,"[ 0.          1.31947064  4.08958673  4.4550848   0.36666849  1.26334763
  0.89243203  0.          1.41692543  0.          0.          3.03932357
  0.25990984  0.51278639  6.17158556  0.          2.14741683  0.          0.
  2.95861959  0.7563284   3.38410568  0.          0.          4.42277479
  0.          1.05712759  0.          4.11004591  2.77301168  1.11193657
  1.50668192]",476
225,"[ 0.          1.02146006  3.6483202   3.61555982  0.15333432  1.38211143
  0.51325142  0.          0.92569685  0.          0.          2.82022619
  0.31259218  0.28704196  4.9817605   0.          2.04903603  0.          0.
  2.56715155  0.61991578  3.09815097  0.          0.          3.64613414
  0.          0.34063238  0.          3.32833242  2.54354167  1.62821162
  0.84013128]",477
226,"[ 0.          1.29807866  3.29538059  3.1696074   0.          1.49347532
  0.43331704  0.          0.96914732  0.          0.          2.82996464
  0.21772383  0.40137067  4.9985733   0.          2.09457755  0.          0.
  2.34850121  0.64993584  3.29109502  0.          0.          3.28833723
  0.          0.38158855  0.          3.26354074  2.64629698  1.5114876
  1.12826705]",478
227,"[ 0.06022167  0.9650625   3.61479974  3.60119414  0.05566987  1.52546895
  0.81147891  0.          1.17286968  0.          0.          2.71765065
  0.2312832   0.46416312  5.16511631  0.          2.07874346  0.          0.
  2.6562016   0.81253648  3.21857619  0.          0.          3.63686347
  0.          0.4310371   0.          3.47415733  2.58579326  1.56513739
  1.09851515]",479
228,"[ 0.          1.17249024  3.80004549  3.45109534  0.          1.67869878
  0.          0.          0.65351939  0.          0.          3.12195921
  0.          0.37063831  4.65987682  0.          2.27813697  0.          0.
  2.00626206  0.44133446  3.09847379  0.          0.06988272  2.72326303
  0.          1.35209107  0.          3.38659811  3.03218961  2.10285664
  0.60288525]",485
229,"[ 0.          0.97372943  3.35737038  3.2057488   0.          1.84767997
  0.00565203  0.          0.86993098  0.          0.          2.97115397
  0.          0.          4.61130285  0.          1.99472558  0.          0.
  1.48972559  0.55541283  2.35654545  0.          0.          2.63184738
  0.          1.77574718  0.          2.76548243  2.94678044  2.0610044
  0.55722719]",248
230,"[ 0.          1.06244218  4.1096406   3.69295907  0.          1.88616467
  0.13700086  0.          0.70734477  0.          0.          3.02449894
  0.          0.37059915  5.08557081  0.          2.63496614  0.          0.
  2.15326881  0.5650298   3.31209683  0.          0.08764748  3.02044725
  0.03196204  1.43712521  0.          3.56843925  2.95196056  2.31229758
  0.37859413]",784
231,"[ 0.          1.37268937  3.59219432  3.46121764  0.          2.06409168
  0.15399824  0.          0.49696445  0.          0.          2.97368908
  0.          0.33676398  5.08553505  0.          2.43804455  0.          0.
  2.05932426  0.43535954  3.10401416  0.          0.15721087  2.97635198
  0.          1.46081698  0.          3.08110976  2.87913966  2.10958362
  0.8560589 ]",785
232,"[ 0.          1.60165977  4.05011702  3.61442733  0.          2.30261159
  0.10357766  0.          0.26949936  0.          0.          3.56125283
  0.          0.24794543  5.42060471  0.          2.62635136  0.          0.
  2.20946503  0.45601019  2.81364012  0.          0.05383347  3.16819     0.
  1.67313766  0.          3.39900589  3.45778513  2.25247359  0.64084816]",155
233,"[ 0.          1.26277125  3.7214911   3.35865378  0.          1.85743856
  0.10778288  0.          0.54881549  0.          0.          3.02514219
  0.          0.27078941  4.7481432   0.          2.53134656  0.          0.
  1.87172914  0.54283392  2.85274315  0.          0.25764546  2.60876226
  0.          1.43176651  0.          2.85991335  3.07459235  2.07992077
  0.58407748]",794
234,"[ 0.          1.31543911  3.6551013   3.74399972  0.          1.47661769
  0.          0.          0.85733676  0.          0.          2.8842628   0.
  0.3965686   5.16091442  0.          2.8805809   0.          0.
  2.55985951  0.77903038  3.4588654   0.          0.          3.00937867
  0.          1.08756208  0.          3.68715858  3.11941385  1.62121129
  1.24450028]",912
235,"[ 0.          1.37332869  3.6822052   3.88809085  0.12388016  1.76432312
  0.21914689  0.          0.79695809  0.          0.          2.98306394
  0.          0.31658968  5.16867971  0.          2.5223186   0.          0.
  2.62564445  0.69895464  3.52977443  0.          0.          3.31629801
  0.01876454  0.94380051  0.          3.67718363  2.81605434  1.68847859
  0.95239115]",968
236,"[ 0.          1.59249067  3.74942732  3.39380431  0.04676929  1.96494019
  0.          0.          0.35975674  0.          0.          3.32657337
  0.          0.37707523  4.74280071  0.          2.56201959  0.          0.
  2.57659197  0.83730638  3.62341785  0.          0.15395555  2.99522114
  0.          0.96982419  0.          3.41051388  3.18828702  2.27374101
  0.6628148 ]",1050
237,"[ 0.          1.40987802  3.79374003  3.70692539  0.02719487  1.92215896
  0.23498647  0.          0.67136836  0.          0.          3.16938686
  0.          0.2428416   4.99358368  0.          2.59833384  0.          0.
  2.57765365  0.7263006   3.61639452  0.          0.04526452  3.19396877
  0.          0.88029552  0.          3.59659576  3.00383019  2.21437955
  0.65921557]",1132
238,"[ 0.14165175  1.50405145  3.73331308  3.63595676  0.          2.15516233
  0.38384911  0.          0.23070841  0.          0.          3.58982182
  0.          0.52511132  5.16642189  0.          2.37440872  0.          0.
  2.30031848  0.55250794  2.73035908  0.          0.161209    3.24090695
  0.          1.39066029  0.14132074  2.95640421  3.39368725  2.27419734
  0.56238472]",1152
239,"[ 0.          1.53910792  3.38041449  3.2530508   0.          1.92447758
  0.01894397  0.          0.39375949  0.          0.          2.79416919
  0.          0.2692441   5.01361036  0.          2.65146971  0.          0.
  1.99020469  0.32580802  2.73791718  0.          0.32137874  2.87754512
  0.11012811  1.25189102  0.          3.01581073  3.34605455  1.95006418
  0.62554377]",1153
240,"[ 0.          1.95808339  3.39226532  3.77940822  0.121597    2.65973568
  0.50262117  0.          0.          0.          0.          4.13681936
  0.          0.24191438  4.60196161  0.          2.39717293  0.          0.
  2.44265485  0.81990141  3.78376245  0.          0.29873148  3.48300743
  0.23654976  0.76940489  0.          2.99975777  3.60192251  2.32795763
  0.82053691]",1306
241,"[ 0.          1.94949925  2.65664339  2.75327349  0.12759081  2.7265358
  0.28821543  0.          0.          0.          0.          3.35688996
  0.          0.07143247  4.12838745  0.          2.01532507  0.          0.
  2.22899795  0.93832946  3.19797277  0.          0.          2.82803392
  0.25169373  0.7168451   0.          2.77845955  3.24645376  1.75273514
  0.6549508 ]",1307
242,"[ 0.          2.07919502  3.2683301   3.71137309  0.30225077  2.86868906
  0.27249223  0.          0.          0.          0.          4.20283365
  0.          0.21871999  4.34284639  0.          1.80339444  0.          0.
  2.11634231  0.79709756  3.28104496  0.          0.          3.36116886
  0.44797036  0.8712545   0.          2.64495707  3.25275278  2.22286248
  0.58669841]",775
243,"[ 0.          0.95547235  3.49163175  3.9519136   0.38325864  1.29224443
  0.4165034   0.          0.90767634  0.          0.          2.70622063
  0.03027557  0.20696512  5.02714157  0.          2.47633338  0.          0.
  2.60705948  0.46140817  3.22255969  0.          0.          3.55445147
  0.          0.98220432  0.          3.51747704  2.65117049  1.47464168
  1.2298665 ]",119
244,"[ 0.          1.43285048  3.59863687  4.3064599   0.43416056  1.41592014
  0.39687291  0.          1.19486463  0.          0.          3.08311081
  0.3205618   0.09884211  5.89906931  0.          2.45351624  0.          0.
  2.63241839  0.82145494  3.57466364  0.          0.          4.10528612
  0.          1.24277365  0.          3.76944852  2.78764057  1.3427372
  1.45901334]",225
245,"[ 0.08763681  0.93372971  3.48295808  3.57562184  0.          1.57588518
  0.57672542  0.          1.04785883  0.          0.          2.83276725
  0.          0.3536621   4.69384289  0.          2.16933632  0.          0.
  2.00232148  0.6611107   2.84286046  0.          0.          2.9088068   0.
  1.06886637  0.          2.98542595  2.54954839  1.95956457  0.80935311]",249
246,"[ 0.          1.15078318  2.96665549  3.72731185  0.64268655  1.32115221
  0.71236575  0.          1.29571974  0.          0.          2.66714835
  0.4099977   0.          5.45810413  0.          2.20661402  0.          0.
  2.56583381  0.50133479  2.79364443  0.          0.          4.2219739
  0.14811084  0.83496732  0.          3.51746869  2.26876926  0.9805097
  1.78209329]",480
247,"[ 0.          1.02668774  3.320158    3.7411406   0.51491851  1.2009964
  0.92105043  0.          1.48543298  0.          0.          2.51110959
  0.26320291  0.12628165  5.37909746  0.          2.0721283   0.          0.
  2.59394813  0.77793491  3.07422829  0.          0.          4.2508769   0.
  0.70783031  0.          3.43741441  2.25663304  0.92564285  1.87598681]",481
